iso,dvr_4wk_td_per,dvr_4wk_td,date
TUR,0.01,8330.0,2022-06-06
TUR,0.01,7262.0,2022-06-13
TUR,0.01,6194.0,2022-06-20
TUR,0.05,45689.0,2022-07-24
TUR,0.07,62609.0,2022-07-26
TUR,0.07,62457.0,2022-08-01
TUR,0.15,122411.0,2022-08-14
TUR,0.15,123977.0,2022-08-15
TUR,0.1,84904.0,2022-08-22
TUR,0.1,81500.0,2022-09-02
TUR,0.09,72076.0,2022-09-05
TUR,0.03,25731.0,2022-09-12
TUR,0.02,14768.0,2022-09-19
TUR,0.02,13759.0,2022-09-26
TUR,0.01,8397.0,2022-10-03
TUR,0.01,8766.0,2022-10-10
TUR,0.01,9668.0,2022-10-17
TUR,0.01,7773.0,2022-10-24
TUR,0.01,7011.0,2022-10-31
TUR,0.01,6069.0,2022-11-07
TUV,0.95,112.0,2021-04-18
TUV,1.03,121.0,2021-04-25
TUV,1.05,123.0,2021-04-30
TUV,0.96,113.0,2021-05-03
TUV,0.85,100.0,2021-05-10
TUV,0.67,79.0,2021-05-17
TUV,0.49,58.0,2021-05-24
TUV,0.39,46.0,2021-05-31
TUV,0.39,46.0,2021-06-07
TUV,0.39,46.0,2021-06-14
TUV,0.46,54.0,2021-06-27
TUV,0.56,66.0,2021-07-04
TUV,0.66,78.0,2021-07-11
TUV,0.76,89.0,2021-07-18
TUV,0.78,93.0,2021-07-20
TUV,0.78,93.0,2021-07-26
TUV,0.78,92.0,2021-08-02
TUV,0.77,91.0,2021-08-09
TUV,0.77,90.0,2021-08-16
TUV,0.76,90.0,2021-08-23
TUV,0.66,78.0,2021-08-30
TUV,0.5,58.0,2021-09-06
TUV,0.35,41.0,2021-09-13
TUV,0.22,26.0,2021-09-20
TUV,0.22,26.0,2021-10-02
TUV,0.25,29.0,2021-10-07
TUV,0.25,30.0,2021-10-11
TUV,0.25,30.0,2021-10-18
TUV,0.23,27.0,2021-10-25
TUV,0.17,20.0,2021-11-01
TUV,0.11,13.0,2021-11-08
TUV,0.05,6.0,2021-11-15
TUV,0.02,3.0,2021-11-22
TUV,0.02,3.0,2021-11-29
TUV,0.02,3.0,2021-12-06
TUV,0.02,3.0,2021-12-13
TUV,0.02,3.0,2021-12-20
TUV,0.02,3.0,2021-12-27
TUV,0.02,3.0,2022-01-03
TUV,0.02,3.0,2022-01-10
TUV,0.02,3.0,2022-01-17
TUV,0.02,3.0,2022-01-24
TUV,0.02,3.0,2022-01-31
TUV,0.02,3.0,2022-02-07
TUV,0.02,3.0,2022-02-14
TUV,0.02,3.0,2022-02-21
TUV,0.02,3.0,2022-02-28
TUV,0.02,3.0,2022-03-07
TUV,0.02,3.0,2022-03-14
TUV,0.02,3.0,2022-03-21
TUV,0.02,3.0,2022-03-28
TUV,0.1,11.0,2022-04-10
TUV,0.2,23.0,2022-04-17
TUV,0.3,36.0,2022-04-24
TUV,0.41,48.0,2022-05-01
TUV,0.44,51.0,2022-05-03
TUV,0.44,51.0,2022-05-09
TUV,0.44,51.0,2022-05-16
TUV,0.44,51.0,2022-05-23
TUV,0.44,51.0,2022-05-30
TUV,0.44,51.0,2022-06-06
TUV,0.54,63.0,2022-06-19
TUV,0.89,105.0,2022-06-26
TUV,1.25,148.0,2022-07-03
TUV,1.61,190.0,2022-07-10
TUV,1.86,220.0,2022-07-15
TUV,1.86,220.0,2022-07-18
TUV,1.65,195.0,2022-07-25
TUV,1.28,151.0,2022-08-01
TUV,0.91,107.0,2022-08-08
TUV,0.54,64.0,2022-08-15
TUV,0.38,45.0,2022-08-22
TUV,0.38,45.0,2022-08-29
TUV,0.33,38.0,2022-09-05
TUV,0.25,29.0,2022-09-12
TUV,0.17,20.0,2022-09-19
TUV,0.09,10.0,2022-09-26
TUV,0.07,8.0,2022-10-03
TUV,0.07,8.0,2022-10-10
TUV,0.07,8.0,2022-10-17
TUV,0.07,8.0,2022-10-24
TUV,0.07,8.0,2022-10-31
TUV,0.07,8.0,2022-11-07
TUV,0.07,8.0,2022-11-14
TUV,0.07,8.0,2022-11-21
TUV,0.07,8.0,2022-11-28
TUV,0.07,8.0,2022-12-05
TUV,0.07,8.0,2022-12-12
TUV,0.07,8.0,2022-12-19
TUV,0.07,8.0,2022-12-26
TUV,0.07,8.0,2023-01-02
TUV,0.07,8.0,2023-01-09
TUV,0.07,8.0,2023-01-16
TUV,0.07,8.0,2023-01-23
TUV,0.07,8.0,2023-01-30
TZA,0.02,9205.0,2021-08-01
TZA,0.02,9589.0,2021-08-02
TZA,0.02,10621.0,2021-08-09
TZA,0.02,10931.0,2021-08-16
TZA,0.02,9115.0,2021-08-25
TZA,0.02,9320.0,2021-08-30
TZA,0.01,7492.0,2021-09-06
TZA,0.01,5664.0,2021-09-13
TZA,0.01,6114.0,2021-09-20
TZA,0.02,9010.0,2021-10-03
TZA,0.03,15202.0,2021-10-10
TZA,0.03,16087.0,2021-10-11
TZA,0.03,19001.0,2021-10-18
TZA,0.03,19010.0,2021-10-25
TZA,0.02,13454.0,2021-11-01
TZA,0.01,6213.0,2021-11-08
TZA,0.02,9696.0,2021-11-18
TZA,0.03,15013.0,2021-11-25
TZA,0.04,21227.0,2021-12-02
TZA,0.05,27303.0,2021-12-08
TZA,0.05,28890.0,2021-12-13
TZA,0.05,29588.0,2021-12-20
TZA,0.06,33036.0,2022-01-01
TZA,0.06,33704.0,2022-01-03
TZA,0.06,34195.0,2022-01-10
TZA,0.06,34685.0,2022-01-17
TZA,0.06,35176.0,2022-01-24
TZA,0.06,35246.0,2022-01-31
TZA,0.06,35246.0,2022-02-07
TZA,0.06,35246.0,2022-02-14
TZA,0.06,35246.0,2022-02-21
TZA,0.06,35540.0,2022-02-28
TZA,0.06,35952.0,2022-03-07
TZA,0.05,32410.0,2022-03-14
TZA,0.04,23599.0,2022-03-21
TZA,0.05,27122.0,2022-03-30
TZA,0.07,39250.0,2022-04-10
TZA,0.09,52334.0,2022-04-16
TZA,0.09,55240.0,2022-04-18
TZA,0.09,52416.0,2022-04-29
TZA,0.09,55341.0,2022-05-02
TZA,0.08,48254.0,2022-05-09
TZA,0.08,44836.0,2022-05-21
TZA,0.08,45279.0,2022-05-23
TZA,0.04,23363.0,2022-05-30
TZA,0.07,39245.0,2022-06-12
TZA,0.06,38077.0,2022-06-13
TZA,0.05,31068.0,2022-06-20
TZA,0.25,146434.0,2022-07-03
TZA,0.29,172332.0,2022-07-10
TZA,0.38,229297.0,2022-07-17
TZA,0.48,286937.0,2022-07-24
TZA,0.46,277699.0,2022-07-25
TZA,0.37,222481.0,2022-08-01
TZA,0.37,221111.0,2022-08-08
TZA,0.34,202525.0,2022-08-15
TZA,0.31,184817.0,2022-08-22
TZA,0.29,172127.0,2022-08-29
TZA,0.23,139338.0,2022-09-05
TZA,0.2,120103.0,2022-09-12
TZA,0.18,105596.0,2022-09-19
TZA,0.19,111281.0,2022-09-29
TZA,0.22,128457.0,2022-10-08
TZA,0.22,130375.0,2022-10-10
TZA,0.21,126059.0,2022-10-17
TZA,0.23,134790.0,2022-10-29
TZA,0.29,171477.0,2022-11-06
TZA,0.28,168603.0,2022-11-07
TZA,0.25,148487.0,2022-11-14
TZA,0.2,121913.0,2022-11-21
TZA,0.11,64419.0,2022-11-28
TZA,0.19,110766.0,2022-12-11
TZA,0.2,116719.0,2022-12-15
TZA,0.22,128625.0,2022-12-23
TZA,0.21,125178.0,2022-12-26
TZA,0.13,80212.0,2023-01-02
TZA,0.07,41670.0,2023-01-09
TZA,0.07,41670.0,2023-01-16
TZA,0.07,41670.0,2023-01-23
TZA,0.07,41670.0,2023-01-30
TZA,0.07,41670.0,2023-02-06
TZA,0.07,41670.0,2023-02-13
TZA,0.07,40182.0,2023-02-20
TZA,0.05,29765.0,2023-02-27
TZA,0.05,27589.0,2023-03-12
UGA,0.01,2463.0,2021-03-25
UGA,0.01,3298.0,2021-03-29
UGA,0.01,3816.0,2021-04-05
UGA,0.02,7280.0,2021-04-14
UGA,0.02,6995.0,2021-04-20
UGA,0.02,6940.0,2021-04-30
UGA,0.02,8989.0,2021-05-03
UGA,0.02,7683.0,2021-05-10
UGA,0.02,7304.0,2021-05-17
UGA,0.02,9512.0,2021-05-24
UGA,0.03,11696.0,2021-06-05
UGA,0.03,12567.0,2021-06-07
UGA,0.03,14928.0,2021-06-14
UGA,0.03,12794.0,2021-06-21
UGA,0.03,11881.0,2021-06-28
UGA,0.02,6914.0,2021-07-07
UGA,0.02,8103.0,2021-07-12
UGA,0.02,7174.0,2021-07-19
UGA,0.01,4310.0,2021-07-26
UGA,0.01,6155.0,2021-08-02
UGA,0.01,2326.0,2021-08-09
UGA,0.01,3763.0,2021-08-16
UGA,0.02,7039.0,2021-08-27
UGA,0.04,16369.0,2021-09-04
UGA,0.06,25708.0,2021-09-10
UGA,0.08,35326.0,2021-09-16
UGA,0.08,37825.0,2021-09-20
UGA,0.07,32100.0,2021-09-27
UGA,0.05,23260.0,2021-10-04
UGA,0.03,13174.0,2021-10-11
UGA,0.04,16904.0,2021-10-21
UGA,0.08,35513.0,2021-10-30
UGA,0.13,59209.0,2021-11-07
UGA,0.16,72235.0,2021-11-13
UGA,0.17,76261.0,2021-11-15
UGA,0.18,82573.0,2021-11-28
UGA,0.24,107825.0,2021-12-05
UGA,0.29,131567.0,2021-12-12
UGA,0.38,172655.0,2021-12-19
UGA,0.4,183165.0,2021-12-21
UGA,0.37,167231.0,2021-12-27
UGA,0.32,148642.0,2022-01-03
UGA,0.29,132068.0,2022-01-10
UGA,0.21,95053.0,2022-01-17
UGA,0.16,73453.0,2022-01-24
UGA,0.2,91988.0,2022-02-06
UGA,0.24,109452.0,2022-02-12
UGA,0.28,127251.0,2022-02-20
UGA,0.29,130613.0,2022-02-23
UGA,0.29,134330.0,2022-02-28
UGA,0.16,71461.0,2022-03-07
UGA,0.12,56578.0,2022-03-14
UGA,0.09,40503.0,2022-03-21
UGA,0.11,50793.0,2022-04-03
UGA,0.17,79620.0,2022-04-10
UGA,0.18,80155.0,2022-04-12
UGA,0.18,80552.0,2022-04-18
UGA,0.16,73752.0,2022-04-25
UGA,0.14,64915.0,2022-05-02
UGA,0.11,52314.0,2022-05-09
UGA,0.11,48543.0,2022-05-20
UGA,0.11,50022.0,2022-05-23
UGA,0.06,26997.0,2022-05-30
UGA,0.05,21115.0,2022-06-12
UGA,0.04,20375.0,2022-06-13
UGA,0.06,25430.0,2022-06-26
UGA,0.06,25382.0,2022-06-27
UGA,0.12,52673.0,2022-07-10
UGA,0.19,88626.0,2022-07-17
UGA,0.23,103534.0,2022-07-24
UGA,0.23,103340.0,2022-07-25
UGA,0.21,97248.0,2022-08-01
UGA,0.14,63079.0,2022-08-08
UGA,0.07,32685.0,2022-08-15
UGA,0.03,14324.0,2022-08-22
UGA,0.02,9514.0,2022-08-29
UGA,0.02,9125.0,2022-09-05
UGA,0.02,7964.0,2022-09-12
UGA,0.02,7508.0,2022-09-19
UGA,0.04,16842.0,2022-10-02
UGA,0.05,20935.0,2022-10-09
UGA,0.05,20878.0,2022-10-10
UGA,0.04,20234.0,2022-10-17
UGA,0.04,17747.0,2022-10-24
UGA,0.03,13261.0,2022-10-31
UGA,0.02,9416.0,2022-11-07
UGA,0.02,9416.0,2022-11-14
UGA,0.02,9416.0,2022-11-21
UGA,0.02,9080.0,2022-11-28
UGA,0.01,6726.0,2022-12-05
UGA,0.01,4652.0,2022-12-12
UGA,0.01,3983.0,2022-12-19
UKR,0.01,2288.0,2021-03-09
UKR,0.01,2822.0,2021-03-15
UKR,0.02,6714.0,2021-03-26
UKR,0.02,7850.0,2021-03-29
UKR,0.03,10971.0,2021-04-10
UKR,0.03,11292.0,2021-04-12
UKR,0.03,11350.0,2021-04-19
UKR,0.03,11095.0,2021-04-26
UKR,0.02,9904.0,2021-05-03
UKR,0.02,8229.0,2021-05-10
UKR,0.03,11228.0,2021-05-21
UKR,0.05,20114.0,2021-05-30
UKR,0.06,24636.0,2021-06-03
UKR,0.09,38590.0,2021-06-13
UKR,0.1,41861.0,2021-06-18
UKR,0.11,46440.0,2021-06-25
UKR,0.13,54902.0,2021-07-04
UKR,0.14,59669.0,2021-07-08
UKR,0.16,67866.0,2021-07-15
UKR,0.19,81447.0,2021-07-24
UKR,0.22,94744.0,2021-07-31
UKR,0.25,108714.0,2021-08-08
UKR,0.27,116498.0,2021-08-13
UKR,0.28,120393.0,2021-08-20
UKR,0.27,120202.0,2021-08-23
UKR,0.27,116957.0,2021-08-30
UKR,0.26,115643.0,2021-09-06
UKR,0.26,115852.0,2021-09-13
UKR,0.27,116035.0,2021-09-20
UKR,0.27,116716.0,2021-09-27
UKR,0.26,112741.0,2021-10-04
UKR,0.24,106689.0,2021-10-11
UKR,0.31,133488.0,2021-10-24
UKR,0.39,168495.0,2021-10-31
UKR,0.46,201546.0,2021-11-07
UKR,0.53,232279.0,2021-11-14
UKR,0.55,238716.0,2021-11-20
UKR,0.55,239169.0,2021-11-22
UKR,0.53,233524.0,2021-11-29
UKR,0.5,219016.0,2021-12-06
UKR,0.45,196598.0,2021-12-13
UKR,0.37,162966.0,2021-12-20
UKR,0.29,128567.0,2021-12-27
UKR,0.23,99783.0,2022-01-03
UKR,0.18,78006.0,2022-01-10
UKR,0.16,68814.0,2022-01-17
UKR,0.15,64910.0,2022-01-24
UKR,0.15,65381.0,2022-01-31
UKR,0.15,67066.0,2022-02-07
UKR,0.14,63292.0,2022-02-14
UKR,0.13,57897.0,2022-02-21
URY,0.13,4513.0,2021-02-28
URY,0.28,9699.0,2021-03-07
URY,0.37,12772.0,2021-03-14
URY,0.43,14940.0,2021-03-21
URY,0.56,19454.0,2021-03-28
URY,0.74,25597.0,2021-04-04
URY,0.87,30339.0,2021-04-11
URY,1.03,35743.0,2021-04-18
URY,1.09,37823.0,2021-04-23
URY,1.1,38252.0,2021-04-30
URY,1.08,37413.0,2021-05-03
URY,1.02,35355.0,2021-05-10
URY,0.99,34279.0,2021-05-17
URY,0.96,33384.0,2021-05-24
URY,1.02,35265.0,2021-06-04
URY,1.01,35110.0,2021-06-07
URY,1.01,34929.0,2021-06-20
URY,1.04,36007.0,2021-06-26
URY,1.07,37049.0,2021-07-01
URY,1.08,37364.0,2021-07-07
URY,1.06,36662.0,2021-07-12
URY,0.99,34449.0,2021-07-19
URY,0.87,30241.0,2021-07-26
URY,0.71,24803.0,2021-08-02
URY,0.56,19618.0,2021-08-09
URY,0.64,22330.0,2021-08-22
URY,0.74,25575.0,2021-08-29
URY,0.89,31009.0,2021-09-05
URY,0.93,32180.0,2021-09-09
URY,0.86,30004.0,2021-09-13
URY,0.75,26022.0,2021-09-20
URY,0.66,22893.0,2021-09-27
URY,0.55,19017.0,2021-10-04
URY,0.5,17224.0,2021-10-11
URY,0.45,15797.0,2021-10-18
URY,0.38,13189.0,2021-10-25
URY,0.31,10898.0,2021-11-01
URY,0.26,8864.0,2021-11-08
URY,0.21,7386.0,2021-11-15
URY,0.19,6559.0,2021-11-22
URY,0.17,5880.0,2021-11-29
URY,0.17,5956.0,2021-12-06
URY,0.18,6095.0,2021-12-13
URY,0.17,5858.0,2021-12-20
URY,0.17,5758.0,2021-12-27
URY,0.17,5977.0,2022-01-09
URY,0.27,9231.0,2022-01-16
URY,0.37,12937.0,2022-01-23
URY,0.45,15679.0,2022-01-30
URY,0.49,17068.0,2022-02-04
URY,0.46,16111.0,2022-02-07
URY,0.38,13041.0,2022-02-14
URY,0.27,9532.0,2022-02-21
URY,0.22,7473.0,2022-02-28
URY,0.3,10593.0,2022-03-13
URY,0.37,12749.0,2022-03-20
URY,0.39,13511.0,2022-03-25
URY,0.4,13735.0,2022-03-28
URY,0.36,12437.0,2022-04-04
URY,0.26,8924.0,2022-04-11
URY,0.18,6321.0,2022-04-18
URY,0.14,4768.0,2022-04-25
URY,0.11,3692.0,2022-05-02
URY,0.15,5240.0,2022-05-13
URY,0.18,6079.0,2022-05-22
URY,0.23,7924.0,2022-05-29
URY,0.26,8991.0,2022-06-03
URY,0.27,9220.0,2022-06-09
URY,0.28,9623.0,2022-06-14
URY,0.28,9580.0,2022-06-20
URY,0.26,8927.0,2022-06-27
URY,0.22,7635.0,2022-07-04
URY,0.16,5632.0,2022-07-11
URY,0.11,3815.0,2022-07-18
URY,0.06,1984.0,2022-07-25
URY,0.03,1015.0,2022-08-01
URY,0.02,742.0,2022-08-08
URY,0.02,625.0,2022-08-15
URY,0.02,592.0,2022-08-22
URY,0.01,493.0,2022-08-29
URY,0.01,462.0,2022-09-05
URY,0.01,434.0,2022-09-12
URY,0.01,392.0,2022-09-19
URY,0.01,361.0,2022-09-26
URY,0.01,318.0,2022-10-03
URY,0.01,270.0,2022-10-10
URY,0.01,234.0,2022-10-17
URY,0.01,198.0,2022-10-24
URY,0.01,184.0,2022-12-18
URY,0.01,207.0,2022-12-19
URY,0.02,573.0,2022-12-31
URY,0.05,1742.0,2023-01-08
URY,0.1,3303.0,2023-01-15
URY,0.13,4411.0,2023-01-22
URY,0.14,4728.0,2023-01-26
URY,0.13,4663.0,2023-01-30
URY,0.11,3984.0,2023-02-06
URY,0.08,2818.0,2023-02-13
URY,0.05,1869.0,2023-02-20
URY,0.04,1384.0,2023-02-27
URY,0.03,1035.0,2023-03-06
URY,0.02,735.0,2023-03-13
URY,0.03,1090.0,2023-03-26
URY,0.07,2363.0,2023-03-31
URY,0.07,2313.0,2023-04-03
URY,0.06,2208.0,2023-04-10
URY,0.06,2146.0,2023-04-17
URY,0.04,1297.0,2023-04-24
URY,0.01,207.0,2023-05-01
URY,0.01,241.0,2023-05-08
URY,0.01,236.0,2023-05-15
URY,0.01,216.0,2023-05-22
URY,0.01,193.0,2023-05-29
USA,0.14,451251.0,2021-01-01
USA,0.14,454349.0,2021-01-04
USA,0.14,475001.0,2021-01-11
USA,0.16,514477.0,2021-01-24
USA,0.2,671177.0,2021-01-31
USA,0.28,917038.0,2021-02-07
USA,0.37,1230373.0,2021-02-14
USA,0.43,1411667.0,2021-02-20
USA,0.49,1612450.0,2021-02-28
USA,0.52,1715238.0,2021-03-07
USA,0.57,1883766.0,2021-03-14
USA,0.67,2205846.0,2021-03-21
USA,0.74,2436506.0,2021-03-28
USA,0.84,2775793.0,2021-04-04
USA,0.9,2975791.0,2021-04-11
USA,0.94,3102354.0,2021-04-18
USA,0.96,3174811.0,2021-04-22
USA,0.94,3123501.0,2021-04-26
USA,0.88,2925777.0,2021-05-03
USA,0.77,2542051.0,2021-05-10
USA,0.67,2201577.0,2021-05-17
USA,0.62,2055622.0,2021-05-24
USA,0.54,1790036.0,2021-05-31
USA,0.49,1629224.0,2021-06-07
USA,0.44,1468837.0,2021-06-14
USA,0.36,1179370.0,2021-06-21
USA,0.32,1069274.0,2021-06-28
USA,0.31,1012469.0,2021-07-05
USA,0.26,853266.0,2021-07-12
USA,0.21,708226.0,2021-07-19
USA,0.19,620602.0,2021-07-26
USA,0.16,536878.0,2021-08-02
USA,0.2,645671.0,2021-08-14
USA,0.22,712209.0,2021-08-20
USA,0.25,820188.0,2021-08-29
USA,0.29,956706.0,2021-09-05
USA,0.29,973086.0,2021-09-06
USA,0.26,850140.0,2021-09-13
USA,0.25,822954.0,2021-09-20
USA,0.23,776012.0,2021-09-27
USA,0.24,779415.0,2021-10-06
USA,0.25,813686.0,2021-10-16
USA,0.26,846958.0,2021-10-23
USA,0.28,910503.0,2021-10-30
USA,0.3,981903.0,2021-11-05
USA,0.34,1111694.0,2021-11-14
USA,0.38,1270492.0,2021-11-19
USA,0.37,1209256.0,2021-11-22
USA,0.31,1033537.0,2021-11-29
USA,0.33,1086609.0,2021-12-10
USA,0.35,1164740.0,2021-12-19
USA,0.41,1371136.0,2021-12-26
USA,0.46,1524364.0,2021-12-31
USA,0.44,1441073.0,2022-01-03
USA,0.39,1277892.0,2022-01-10
USA,0.36,1193811.0,2022-01-17
USA,0.33,1103834.0,2022-01-24
USA,0.29,972529.0,2022-01-31
USA,0.25,841495.0,2022-02-07
USA,0.2,673538.0,2022-02-14
USA,0.17,564033.0,2022-02-21
USA,0.15,493397.0,2022-02-28
USA,0.12,412130.0,2022-03-07
USA,0.1,346827.0,2022-03-14
USA,0.09,288598.0,2022-03-21
USA,0.07,246463.0,2022-03-28
USA,0.09,281628.0,2022-04-09
USA,0.11,356032.0,2022-04-17
USA,0.13,424132.0,2022-04-22
USA,0.15,484256.0,2022-04-28
USA,0.15,491980.0,2022-05-02
USA,0.15,481046.0,2022-05-09
USA,0.14,450480.0,2022-05-16
USA,0.12,412250.0,2022-05-23
USA,0.11,377678.0,2022-05-30
USA,0.1,345606.0,2022-06-06
USA,0.1,329449.0,2022-06-13
USA,0.09,299213.0,2022-06-20
USA,0.09,283092.0,2022-06-27
USA,0.09,284396.0,2022-07-04
USA,0.08,258802.0,2022-07-11
USA,0.08,258745.0,2022-07-18
USA,0.08,269383.0,2022-07-25
USA,0.08,250156.0,2022-08-01
USA,0.07,236896.0,2022-08-08
USA,0.07,230416.0,2022-08-15
USA,0.06,200506.0,2022-08-22
USA,0.06,190561.0,2022-08-29
USA,0.05,181951.0,2022-09-05
USA,0.06,191014.0,2022-09-17
USA,0.09,286046.0,2022-09-25
USA,0.12,387305.0,2022-10-01
USA,0.16,517909.0,2022-10-09
USA,0.17,549868.0,2022-10-13
USA,0.19,617403.0,2022-10-21
USA,0.19,612387.0,2022-10-24
USA,0.18,599704.0,2022-10-31
USA,0.2,651691.0,2022-11-10
USA,0.2,665115.0,2022-11-14
USA,0.19,635351.0,2022-11-21
USA,0.17,555303.0,2022-11-28
USA,0.14,464666.0,2022-12-05
USA,0.11,362418.0,2022-12-12
USA,0.08,280201.0,2022-12-19
USA,0.07,245573.0,2022-12-26
USA,0.08,249523.0,2023-01-02
USA,0.07,242532.0,2023-01-09
USA,0.08,251814.0,2023-01-17
USA,0.08,260020.0,2023-01-23
USA,0.06,211641.0,2023-01-30
USA,0.05,152865.0,2023-02-06
USA,0.04,123897.0,2023-02-13
USA,0.03,105063.0,2023-02-20
USA,0.03,92507.0,2023-02-27
USA,0.03,83376.0,2023-03-06
USA,0.02,75668.0,2023-03-13
USA,0.02,69467.0,2023-03-20
USA,0.02,67628.0,2023-03-27
USA,0.02,67326.0,2023-04-03
USA,0.02,63029.0,2023-04-10
USA,0.02,58141.0,2023-04-17
USA,0.02,53191.0,2023-04-24
USA,0.02,53690.0,2023-05-01
USA,0.02,63913.0,2023-05-08
USA,0.02,66902.0,2023-05-15
USA,0.02,54176.0,2023-05-22
USA,0.01,37012.0,2023-05-29
UZB,0.02,5250.0,2021-04-04
UZB,0.04,12591.0,2021-04-10
UZB,0.07,22374.0,2021-04-15
UZB,0.07,22062.0,2021-04-19
UZB,0.07,22017.0,2021-04-26
UZB,0.06,20442.0,2021-05-03
UZB,0.05,16133.0,2021-05-10
UZB,0.03,8411.0,2021-05-17
UZB,0.02,5652.0,2021-05-24
UZB,0.03,8534.0,2021-06-03
UZB,0.05,15887.0,2021-06-11
UZB,0.13,45003.0,2021-06-20
UZB,0.22,72109.0,2021-06-27
UZB,0.3,99215.0,2021-07-04
UZB,0.36,119286.0,2021-07-11
UZB,0.36,119286.0,2021-07-12
UZB,0.35,118535.0,2021-07-19
UZB,0.39,129577.0,2021-07-31
UZB,0.45,150887.0,2021-08-08
UZB,0.52,172496.0,2021-08-15
UZB,0.51,172286.0,2021-08-16
UZB,0.51,169637.0,2021-08-23
UZB,0.48,159822.0,2021-08-30
UZB,0.5,165849.0,2021-09-12
UZB,0.52,172922.0,2021-09-18
UZB,0.55,184054.0,2021-09-25
UZB,0.59,196272.0,2021-10-03
UZB,0.58,193936.0,2021-10-04
UZB,0.59,196315.0,2021-10-16
UZB,0.59,197944.0,2021-10-18
UZB,0.57,190370.0,2021-10-25
UZB,0.57,190087.0,2021-11-05
UZB,0.62,206866.0,2021-11-14
UZB,0.69,229825.0,2021-11-21
UZB,0.83,277800.0,2021-11-28
UZB,0.82,274928.0,2021-11-29
UZB,0.76,253753.0,2021-12-06
UZB,0.68,226983.0,2021-12-13
UZB,0.6,201736.0,2021-12-20
UZB,0.48,160456.0,2021-12-27
UZB,0.45,151632.0,2022-01-03
UZB,0.43,142424.0,2022-01-10
UZB,0.39,130918.0,2022-01-17
UZB,0.37,122377.0,2022-01-27
UZB,0.37,122882.0,2022-01-31
UZB,0.36,118899.0,2022-02-07
UZB,0.33,110802.0,2022-02-14
UZB,0.3,100069.0,2022-02-21
UZB,0.29,95703.0,2022-02-28
UZB,0.29,95796.0,2022-03-07
UZB,0.28,93060.0,2022-03-14
UZB,0.26,88218.0,2022-03-21
UZB,0.24,80023.0,2022-03-28
UZB,0.26,85458.0,2022-04-10
UZB,0.3,99579.0,2022-04-17
UZB,0.34,112262.0,2022-04-23
UZB,0.34,114336.0,2022-04-25
UZB,0.34,113857.0,2022-05-02
UZB,0.33,111765.0,2022-05-09
UZB,0.33,109156.0,2022-05-18
UZB,0.36,119663.0,2022-05-28
UZB,0.37,122399.0,2022-06-03
UZB,0.38,125771.0,2022-06-09
UZB,0.38,127368.0,2022-06-13
UZB,0.37,123687.0,2022-06-20
UZB,0.41,136676.0,2022-07-03
UZB,0.45,149112.0,2022-07-10
UZB,0.45,149362.0,2022-07-11
UZB,0.45,150829.0,2022-07-18
UZB,0.45,149103.0,2022-07-25
UZB,0.41,138417.0,2022-08-01
UZB,0.39,129257.0,2022-08-08
UZB,0.39,129257.0,2022-08-15
UZB,0.39,129014.0,2022-08-22
UZB,0.38,127313.0,2022-08-29
UZB,0.37,125202.0,2022-09-05
UZB,0.36,120634.0,2022-09-12
UZB,0.35,116309.0,2022-09-19
UZB,0.34,113442.0,2022-09-26
UZB,0.33,110984.0,2022-10-03
UZB,0.33,109534.0,2022-10-10
UZB,0.3,99386.0,2022-10-17
UZB,0.27,89237.0,2022-10-24
UZB,0.23,77588.0,2022-10-31
UZB,0.17,58382.0,2022-11-07
UZB,0.14,47875.0,2022-11-14
UZB,0.11,37369.0,2022-11-21
UZB,0.08,28363.0,2022-11-28
UZB,0.08,28363.0,2022-12-05
UZB,0.11,35415.0,2022-12-18
UZB,0.13,42468.0,2022-12-25
UZB,0.15,49521.0,2023-01-01
UZB,0.17,55566.0,2023-01-07
UZB,0.16,55106.0,2023-01-09
UZB,0.15,48776.0,2023-01-22
UZB,0.15,49130.0,2023-01-23
UZB,0.16,51957.0,2023-01-31
UZB,0.16,53844.0,2023-02-06
UZB,0.16,52856.0,2023-02-13
UZB,0.12,40945.0,2023-02-20
UZB,0.09,29033.0,2023-02-27
UZB,0.06,18410.0,2023-03-06
UZB,0.05,15515.0,2023-03-13
UZB,0.04,12621.0,2023-03-20
UZB,0.03,9727.0,2023-03-27
UZB,0.02,7246.0,2023-04-03
UZB,0.02,7246.0,2023-04-10
UZB,0.08,27047.0,2023-04-23
UZB,0.14,46849.0,2023-04-30
UZB,0.2,66650.0,2023-05-07
UZB,0.26,86451.0,2023-05-14
UZB,0.26,86451.0,2023-05-15
UZB,0.26,86451.0,2023-05-22
UZB,0.26,86451.0,2023-05-29
VCT,0.01,8.0,2021-02-02
VCT,0.01,14.0,2021-02-08
VCT,0.03,32.0,2021-02-21
VCT,0.06,64.0,2021-02-26
VCT,0.11,121.0,2021-03-07
VCT,0.22,244.0,2021-03-14
VCT,0.26,290.0,2021-03-19
VCT,0.26,283.0,2021-03-22
VCT,0.28,308.0,2021-04-01
VCT,0.23,250.0,2021-04-05
VCT,0.14,158.0,2021-04-12
VCT,0.12,130.0,2021-04-19
VCT,0.1,109.0,2021-04-26
VCT,0.11,124.0,2021-05-09
VCT,0.16,175.0,2021-05-15
VCT,0.2,217.0,2021-05-21
VCT,0.22,240.0,2021-05-26
VCT,0.22,248.0,2021-05-31
